Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utmEasting,utmNorthing,zone,letter,quality
1697061223.0690072,485,78793,0,GPS1_Frame,42.33853134833333,-71.086232355,21.696,328138.4016672693,4689471.907264637,19,T,5
1697061225.536168,486,78794,0,GPS1_Frame,42.33853130333333,-71.08623231166666,21.691,328138.40511457704,4689471.902180145,19,T,5
1697061228.0034442,487,78795,0,GPS1_Frame,42.33853132,-71.08623233,21.682,328138.40364963806,4689471.904067905,19,T,5
1697061230.4715526,488,78796,0,GPS1_Frame,42.338531286666665,-71.08623227166666,21.695,328138.408364464,4689471.900248589,19,T,5
1697061232.940984,489,78808,0,GPS1_Frame,42.33853134333334,-71.08623231666667,21.701,328138.4048116391,4689471.906631946,19,T,5
1697061235.4077213,490,78809,0,GPS1_Frame,42.33853135166667,-71.08623231166666,21.709,328138.4052462549,4689471.907547193,19,T,5
1697061237.8731525,491,78810,0,GPS1_Frame,42.338531355,-71.08623237833334,21.702,328138.3997631781,4689471.908052081,19,T,5
1697061240.3373435,492,78811,0,GPS1_Frame,42.338531365,-71.08623231166666,21.717,328138.4052825798,4689471.909027757,19,T,5
1697061242.8015964,493,78812,0,GPS1_Frame,42.33853134833333,-71.08623229166666,21.717,328138.40688482014,4689471.907136627,19,T,5
1697061245.2658916,494,78813,0,GPS1_Frame,42.33853134666667,-71.08623230833334,21.705,328138.4055072401,4689471.906985244,19,T,5
1697061247.731446,495,78814,0,GPS1_Frame,42.338531333333336,-71.08623229333334,21.709,328138.4067066511,4689471.90547436,19,T,5
1697061250.1983106,496,78815,0,GPS1_Frame,42.33853131666667,-71.08623229666667,21.705,328138.40638663794,4689471.90363039,19,T,5
1697061252.6655462,497,78816,0,GPS1_Frame,42.33853133833333,-71.08623231333333,21.709,328138.4050726264,4689471.906069996,19,T,5
1697061255.1322353,498,78817,0,GPS1_Frame,42.338531366666665,-71.086232345,21.712,328138.4025410414,4689471.9092802005,19,T,5
1697061257.599562,499,78818,0,GPS1_Frame,42.33853121833333,-71.08623221833334,21.703,328138.41257202433,4689471.892552894,19,T,5
1697061259.8903954,500,78819,0,GPS1_Frame,42.33853137333333,-71.08623231166666,21.719,328138.4053052828,4689471.90995311,19,T,5
1697061262.356768,501,78820,0,GPS1_Frame,42.33853135166667,-71.08623230666667,21.716,328138.40565816546,4689471.907537087,19,T,5
