Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utmEasting,utmNorthing,zone,letter,quality
1697065395.3472836,141,82975,0,GPS1_Frame,42.33864077,-71.08864617,12.277,327939.8442995188,4689488.939360812,19,T,5
1697065397.4619074,142,82976,0,GPS1_Frame,42.338641655,-71.088646795,12.033,327939.79522448214,4689489.038898057,19,T,5
1697065399.5764449,143,82977,0,GPS1_Frame,42.33864270666667,-71.08864743166667,11.781,327939.74564291036,4689489.1569659775,19,T,5
1697065401.6892025,144,82978,0,GPS1_Frame,42.33864283,-71.08864759666666,11.521,327939.7323862386,4689489.170995093,19,T,5
1697065403.8012326,145,82979,0,GPS1_Frame,42.338642433333334,-71.08864745333334,11.285,327939.7431124358,4689489.126658231,19,T,5
1697065405.9133291,146,82980,0,GPS1_Frame,42.33864202666667,-71.08864718333334,11.09,327939.7642464449,4689489.08095463,19,T,5
1697065408.0251136,147,82981,0,GPS1_Frame,42.338641951666666,-71.08864712166667,10.908,327939.7691221171,4689489.072501663,19,T,5
1697065410.137526,148,82982,0,GPS1_Frame,42.33864213333333,-71.08864734166667,10.703,327939.7514935273,4689489.093119548,19,T,5
1697065412.2492232,149,82983,0,GPS1_Frame,42.338641876666664,-71.08864731666667,10.455,327939.7528530169,4689489.064568075,19,T,5
1697065414.3630695,150,82984,0,GPS1_Frame,42.338641241666664,-71.08864723833334,10.216,327939.757574309,4689488.993897638,19,T,5
1697065416.4782195,151,82985,0,GPS1_Frame,42.338640175,-71.08864678166667,10.011,327939.7922861676,4689488.874528324,19,T,5
1697065418.5930367,152,82986,0,GPS1_Frame,42.338639201666666,-71.08864646,9.789,327939.81613099086,4689488.765796143,19,T,5
1697065420.7067165,153,82987,0,GPS1_Frame,42.338638171666666,-71.08864604333333,9.593,327939.8476475733,4689488.650579323,19,T,5
1697065422.8213482,154,82988,0,GPS1_Frame,42.338637643333335,-71.08864612,9.373,327939.839890555,4689488.592067062,19,T,5
1697065424.9352791,155,82989,0,GPS1_Frame,42.338637156666664,-71.08864631666667,9.142,327939.82236131525,4689488.538424391,19,T,5
1697065427.050456,156,82990,0,GPS1_Frame,42.33863654,-71.08864647166666,8.938,327939.80791009206,4689488.470261893,19,T,5
1697065429.3413796,157,82991,0,GPS1_Frame,42.33863599666667,-71.08864660833333,8.749,327939.79516922403,4689488.410205408,19,T,5
1697065431.631448,158,83004,0,GPS1_Frame,42.33862882,-71.08864623833334,8.231,327939.8060760868,4689487.612542396,19,T,5
1697065433.9216535,159,83005,0,GPS1_Frame,42.338628385,-71.08864641833334,8.281,327939.790060807,4689487.564603191,19,T,5
1697065436.2114127,160,83006,0,GPS1_Frame,42.33862747333333,-71.08864608,8.352,327939.81544687145,4689487.4626849005,19,T,5
1697065438.501965,161,83007,0,GPS1_Frame,42.338626321666666,-71.088645665,8.386,327939.84649430466,4689487.333961296,19,T,5
1697065440.6156454,162,83008,0,GPS1_Frame,42.33862547,-71.08864581333333,8.488,327939.83195132634,4689487.239690343,19,T,5
1697065442.9045339,163,83009,0,GPS1_Frame,42.338624448333334,-71.088644915,8.621,327939.90317143203,4689487.124424201,19,T,5
1697065445.0173008,164,83010,0,GPS1_Frame,42.33862529666666,-71.0886463,9.33,327939.7913858543,4689487.221427789,19,T,1
1697065447.129221,165,83011,0,GPS1_Frame,42.33862583,-71.08864623,8.477,327939.7986072937,4689487.280508756,19,T,1
1697065449.2411032,166,83012,0,GPS1_Frame,42.33863114333333,-71.088649055,8.486,327939.58036970155,4689487.876230581,19,T,1
1697065451.3529446,167,83013,0,GPS1_Frame,42.338639793333336,-71.08865336,8.524,327939.24930731405,4689488.845458761,19,T,1
1697065453.4649355,168,83014,0,GPS1_Frame,42.33864133833333,-71.08865423833333,8.542,327939.18116229307,4689489.018796629,19,T,1
1697065455.5773466,169,83015,0,GPS1_Frame,42.33864143666667,-71.08865454,8.538,327939.15657852654,4689489.03032624,19,T,1
1697065457.68994,170,83016,0,GPS1_Frame,42.33871338666667,-71.088689975,8.784,327936.43361388915,4689497.091532505,19,T,5
1697065459.8053296,171,83017,0,GPS1_Frame,42.338623813333335,-71.08864648,8.357,327939.7725112118,4689487.0570791345,19,T,5
1697065462.096754,172,83018,0,GPS1_Frame,42.33862352,-71.08864709333334,8.325,327939.7211833489,4689487.025747808,19,T,5
1697065464.3888016,173,83019,0,GPS1_Frame,42.338623041666665,-71.088647415,8.347,327939.69337905414,4689486.973283436,19,T,5
1697065466.5038233,174,83020,0,GPS1_Frame,42.338622566666665,-71.08864794,8.292,327939.6488327874,4689486.92160066,19,T,5
1697065468.6179855,175,83021,0,GPS1_Frame,42.33862188333333,-71.08864715833333,8.383,327939.711364444,4689486.844139944,19,T,5
1697065470.9082377,176,83022,0,GPS1_Frame,42.33862049,-71.08864609666666,8.414,327939.7950265915,4689486.687272527,19,T,5
1697065473.1980195,177,83047,0,GPS1_Frame,42.338636,-71.08866699166667,5.062,327938.1159535252,4689488.451822482,19,T,5
1697065475.48838,178,83048,0,GPS1_Frame,42.33863657166667,-71.08866738,5.044,327938.0855210041,4689488.516087541,19,T,5
1697065477.6024103,179,83049,0,GPS1_Frame,42.338637238333334,-71.08866790333333,4.971,327938.0442260033,4689488.591174812,19,T,5
1697065479.716093,180,83050,0,GPS1_Frame,42.33863806,-71.08866852833333,4.963,327937.99497824325,4689488.683679384,19,T,5
1697065482.005272,181,83051,0,GPS1_Frame,42.33863887333333,-71.08866905833334,4.935,327937.95353406906,4689488.775066365,19,T,5
1697065484.2934797,182,83052,0,GPS1_Frame,42.338639486666665,-71.08866940666667,4.925,327937.92651049147,4689488.843877249,19,T,5
1697065486.5814903,183,83053,0,GPS1_Frame,42.338640643333335,-71.08867027666666,4.816,327937.8579928181,4689488.974076803,19,T,5
1697065488.8692226,184,83054,0,GPS1_Frame,42.33864185833333,-71.08867125333333,4.738,327937.78084681835,4689489.1109696785,19,T,5
1697065491.1575496,185,83055,0,GPS1_Frame,42.338643265,-71.08867249833334,4.641,327937.6821177054,4689489.269688676,19,T,5
1697065493.4462593,186,83056,0,GPS1_Frame,42.338644681666665,-71.08867366333334,4.601,327937.5900064502,4689489.429356213,19,T,5
1697065495.7364173,187,83057,0,GPS1_Frame,42.33864605833333,-71.08867461833333,4.525,327937.515086367,4689489.584157102,19,T,5
1697065498.0271044,188,83058,0,GPS1_Frame,42.338647226666666,-71.08867547,4.499,327937.4481108737,4689489.715615056,19,T,5
1697065500.3176098,189,83059,0,GPS1_Frame,42.338648361666664,-71.08867627833334,4.484,327937.38461436005,4689489.843283909,19,T,5
1697065502.6078982,190,83060,0,GPS1_Frame,42.33864937333333,-71.08867699333334,4.496,327937.32847045606,4689489.957068666,19,T,5
